,Unique_ID,Similarity_Score),,,,
3785,3785,[[0.10536374]],,,,
3786,3786,[[0.25689784]],,,,
3787,3787,[[0.31727225]],,,,
3788,3788,[[0.32969713]],,,,
3789,3789,[[0.27011526]],,,,
3790,3790,[[0.17231438]],,,,
3791,3791,[[0.25399405]],,,,
3792,3792,[[0.34979784]],,,,
3793,3793,[[0.5010426]],,,,
3794,3794,[[0.31759748]],,,,
3795,3795,[[0.25064033]],,,,
3796,3796,[[0.49102136]],,,,
3797,3797,[[0.40486127]],,,,
3798,3798,[[0.31634426]],,,,
3799,3799,[[0.39140987]],,,,
3800,3800,[[0.56890535]],,,,
3801,3801,[[0.41168857]],,,,
3802,3802,[[0.21725947]],,,,
3803,3803,[[0.27708724]],,,,
3804,3804,[[0.3831433]],,,,
3805,3805,[[0.3193363]],,,,
3806,3806,[[0.35107076]],,,,
3807,3807,[[0.18865004]],,,,
3808,3808,[[0.45863935]],,,,
3809,3809,[[0.00654653]],,,,
3810,3810,[[0.20460364]],,,,
3811,3811,[[0.34706384]],,,,
3812,3812,[[0.578454]],,,,
3813,3813,[[0.71263963]],,,,
3814,3814,[[0.35807347]],,,,
3815,3815,[[0.43054163]],,,,
3816,3816,[[0.33104566]],,,,
3817,3817,[[0.18438861]],,,,
3818,3818,[[0.23242879]],,,,
3819,3819,[[0.31893736]],,,,
3820,3820,[[0.4492517]],,,,
3821,3821,[[0.37329966]],,,,
3822,3822,[[0.50442755]],,,,
3823,3823,[[0.19846632]],,,,
3824,3824,[[0.23249325]],,,,
3825,3825,[[0.23885679]],,,,
3826,3826,[[0.23698914]],,,,
3827,3827,[[0.53322744]],,,,
3828,3828,[[0.18616316]],,,,
3829,3829,[[0.324218]],,,,
3830,3830,[[0.23126906]],,,,
3831,3831,[[0.20289268]],,,,
3832,3832,[[0.3881294]],,,,
3833,3833,[[0.4106227]],,,,
3834,3834,[[0.3103415]],,,,
3835,3835,[[0.245199]],,,,
3836,3836,[[0.4013127]],,,,
3837,3837,[[0.19407876]],,,,
3838,3838,[[0.29939038]],,,,
3839,3839,[[0.19952199]],,,,
3840,3840,[[0.35897356]],,,,
3841,3841,[[0.23668605]],,,,
3842,3842,[[0.05436503]],,,,
3843,3843,[[0.27335256]],,,,
3844,3844,[[0.09063221]],,,,
3845,3845,[[0.2623459]],,,,
3846,3846,[[0.27398542]],,,,
3847,3847,[[0.36797035]],,,,
3848,3848,[[0.3554998]],,,,
3849,3849,[[0.18119514]],,,,
3850,3850,[[0.07835579]],,,,
3851,3851,[[0.30763385]],,,,
3852,3852,[[0.29558223]],,,,
3853,3853,[[0.18293759]],,,,
3854,3854,[[0.18606015]],,,,
3855,3855,[[0.34010124]],,,,
3856,3856,[[0.23488063]],,,,
3857,3857,[[0.26535845]],,,,
3858,3858,[[0.56564534]],,,,
3859,3859,[[0.56485546]],,,,
3860,3860,[[0.39887637]],,,,
3861,3861,[[0.34772313]],,,,
3862,3862,[[0.13195628]],,,,
3863,3863,[[0.3002745]],,,,
3864,3864,[[0.34209907]],,,,
3865,3865,[[0.24214566]],,,,
3866,3866,[[0.19778293]],,,,
3867,3867,[[0.11704198]],,,,
3868,3868,[[0.24093942]],,,,
3869,3869,[[0.12207281]],,,,
3870,3870,[[0.32077083]],,,,
3871,3871,[[0.22492492]],,,,
3872,3872,[[0.38466424]],,,,
3873,3873,[[0.17240407]],,,,
3874,3874,[[0.37138098]],,,,
3875,3875,[[0.27253863]],,,,
3876,3876,[[0.10538217]],,,,
3877,3877,[[0.13982984]],,,,
3878,3878,[[0.36170885]],,,,
3879,3879,[[0.42323044]],,,,
3880,3880,[[0.1971378]],,,,
3881,3881,[[0.31128132]],,,,
3882,3882,[[0.5479022]],,,,
3883,3883,[[0.05681846]],,,,
3884,3884,[[0.17028216]],,,,
3885,3885,[[0.2571925]],,,,
3886,3886,[[0.3616587]],,,,
3887,3887,[[0.20631373]],,,,
3888,3888,[[0.04930085]],,,,
3889,3889,[[0.33784547]],,,,
3890,3890,[[0.1581231]],,,,
3891,3891,[[0.32542205]],,,,
3892,3892,[[0.43950796]],,,,
3893,3893,[[0.21917123]],,,,
3894,3894,[[0.3058573]],,,,
3895,3895,[[0.23672412]],,,,
3896,3896,[[0.36474764]],,,,
3897,3897,[[0.1490668]],,,,
3898,3898,[[0.0969403]],,,,
3899,3899,[[-0.00197419]],,,,
3900,3900,[[0.230719]],,,,
3901,3901,[[0.3579669]],,,,
3902,3902,[[0.31993517]],,,,
3903,3903,[[0.34186664]],,,,
3904,3904,[[0.15525922]],,,,
3905,3905,[[0.25427872]],,,,
3906,3906,[[0.2881825]],,,,
3907,3907,[[0.1079963]],,,,
3908,3908,[[0.3495867]],,,,
3909,3909,[[0.29446256]],,,,
3910,3910,[[0.2922871]],,,,
3911,3911,[[0.27846313]],,,,
3912,3912,[[0.29710633]],,,,
3913,3913,[[0.33826798]],,,,
3914,3914,[[0.21587095]],,,,
3915,3915,[[0.19115001]],,,,
3916,3916,[[0.24906436]],,,,
3917,3917,[[0.22330481]],,,,
3918,3918,[[0.2674891]],,,,
3919,3919,[[0.20018774]],,,,
3920,3920,[[0.2173503]],,,,
3921,3921,[[0.41749033]],,,,
3922,3922,[[0.3700269]],,,,
3923,3923,[[0.324777]],,,,
3924,3924,[[0.35046503]],,,,
3925,3925,[[0.17155538]],,,,
3926,3926,[[0.27918428]],,,,
3927,3927,[[0.4652407]],,,,
3928,3928,[[0.11116298]],,,,
3929,3929,[[0.3707571]],,,,
3930,3930,[[0.18227541]],,,,
3931,3931,[[0.4071675]],,,,
3932,3932,[[0.34509534]],,,,
3933,3933,[[0.04222942]],,,,
3934,3934,[[0.40995592]],,,,
3935,3935,[[0.21260084]],,,,
3936,3936,[[0.25728905]],,,,
3937,3937,[[0.6761849]],,,,
3938,3938,[[0.49725813]],,,,
3939,3939,[[0.46917722]],,,,
3940,3940,[[0.257056]],,,,
3941,3941,[[0.23825589]],,,,
3942,3942,[[0.28338394]],,,,
3943,3943,[[0.11392645]],,,,
3944,3944,[[0.23029351]],,,,
3945,3945,[[0.5463551]],,,,
3946,3946,[[0.30610862]],,,,
3947,3947,[[0.42669702]],,,,
3948,3948,[[0.29872602]],,,,
3949,3949,[[0.15885785]],,,,
3950,3950,[[0.2326492]],,,,
3951,3951,[[0.39629585]],,,,
3952,3952,[[0.24959414]],,,,
3953,3953,[[0.3028671]],,,,
3954,3954,[[0.20719182]],,,,
3955,3955,[[0.2582733]],,,,
3956,3956,[[0.24600403]],,,,
3957,3957,[[0.18451527]],,,,
3958,3958,[[0.2625754]],,,,
3959,3959,[[0.29895204]],,,,
3960,3960,[[0.40611365]],,,,
3961,3961,[[0.16893244]],,,,
3962,3962,[[0.2249062]],,,,
3963,3963,[[0.3458316]],,,,
3964,3964,[[0.40573156]],,,,
3965,3965,[[0.15289813]],,,,
3966,3966,[[0.20061183]],,,,
3967,3967,[[0.2873933]],,,,
3968,3968,[[0.1639856]],,,,
3969,3969,[[0.2790006]],,,,
3970,3970,[[0.0490625]],,,,
3971,3971,[[0.42353287]],,,,
3972,3972,[[0.12692082]],,,,
3973,3973,[[0.3791961]],,,,
3974,3974,[[0.36136782]],,,,
3975,3975,[[0.21919116]],,,,
3976,3976,[[0.14575306]],,,,
3977,3977,[[0.26714814]],,,,
3978,3978,[[0.19199902]],,,,
3979,3979,[[0.2187531]],,,,
3980,3980,[[0.20249784]],,,,
3981,3981,[[0.2736389]],,,,
3982,3982,[[0.3065352]],,,,
3983,3983,[[0.2480383]],,,,
3984,3984,[[0.10169013]],,,,
3985,3985,[[0.28277123]],,,,
3986,3986,[[0.4802001]],,,,
3987,3987,[[0.29062173]],,,,
3988,3988,[[0.25540864]],,,,
3989,3989,[[0.3282568]],,,,
3990,3990,[[0.36327228]],,,,
3991,3991,[[0.33062923]],,,,
3992,3992,[[0.1026691]],,,,
3993,3993,[[0.4152853]],,,,
3994,3994,[[0.12813008]],,,,
3995,3995,[[0.274504]],,,,
3996,3996,[[0.40235966]],,,,
3997,3997,[[0.29452938]],,,,
3998,3998,[[0.18851092]],,,,
3999,3999,[[0.46602112]],,,,
4000,4000,[[0.16190304]],,,,
4001,4001,[[0.16963604]],,,,
4002,4002,[[0.27520385]],,,,
4003,4003,[[0.19228728]],,,,
4004,4004,[[0.24569914]],,,,
4005,4005,[[0.3369498]],,,,
4006,4006,[[0.19471744]],,,,
4007,4007,[[0.12995124]],,,,
4008,4008,[[0.21912405]],,,,
4009,4009,[[0.2508257]],,,,
4010,4010,[[0.1355618]],,,,
4011,4011,[[0.32595307]],,,,
4012,4012,[[0.0868287]],,,,
4013,4013,[[0.4345277]],,,,
4014,4014,[[0.26051164]],,,,
4015,4015,[[0.32524502]],,,,
4016,4016,[[0.24073273]],,,,
4017,4017,[[0.24920443]],,,,
4018,4018,[[0.24922216]],,,,
4019,4019,[[0.13244301]],,,,
4020,4020,[[0.21125971]],,,,
4021,4021,[[0.0707674]],,,,
4022,4022,[[0.1275563]],,,,
